scn	TAFP.EHZ.AV	51.8990	-177.9853	0.44	0.3930	1
scn	TAFP.EHE.AV	51.8990	-177.9853	0.44	0.3930	0
scn	TAFP.EHN.AV	51.8990	-177.9853	0.44	0.3930	0
scn	TAFL.EHZ.AV	51.7555	-177.8998	0.19	7.3801	1
scn	TAPA.EHZ.AV	51.8144	-177.8148	0.64	0.7210	1


SUBNET	Gareloi	51.7892	-178.7960	1
scn	GAEA.EHZ.AV	51.7819	-178.7488	0.33	0.3470	1
scn	GANE.EHZ.AV	51.8178	-178.7787	0.33	0.3640	1
scn	GANO.EHZ.AV	51.8192	-178.8058	0.45	0.7920	1
scn	GALA.EHZ.AV	51.7606	-178.7735	0.32	0.7220	1
scn	GASW.EHN.AV	51.7789	-178.8566	0.25	0.3930	0
scn	GASW.EHZ.AV	51.7789	-178.8566	0.25	0.3930	0
scn	GASW.EHE.AV	51.7789	-178.8566	0.25	0.3930	0
scn	GAKI.EHZ.AV	51.5534	-178.8140	0.10	0.1810	0


SUBNET	Semisopochnoi	51.9288	179.5977	1
scn	CERB.SHE.AV	51.9302	179.6277	0.30	22.2608	0
scn	CERB.SHZ.AV	51.9302	179.6277	0.30	22.9542	1
scn	CERB.SHN.AV	51.9302	179.6277	0.30	23.0851	0
scn	CESW.SHZ.AV	51.8998	179.5613	0.24	5.5491	1
scn	CEPE.SHZ.AV	51.9646	179.6472	0.34	5.5491	0
scn	CERA.SHZ.AV	51.9058	179.6826	0.30	11.0720	1
